query_id,original_claim,edited_claim,verifier_scores
tweet-sno-1323," you were my favorite media outlet until this! ""To avoid all this unpleasantness, President Trump should retire immediately and let Mike Pence concede the election, occupy the White House, and handle the transition."""," you were my favorite media outlet until this! ""To avoid all this unpleasantness, President Bush should retire immediately and let Mike Pence concede the election, occupy the White House, and handle the transition.""","{""label"": ""LABEL_1"", ""score"": 0.9995154142379761}"
tweet-sno-1324,"She's deleted it, butposted a tweet suggesting that Joe Biden will be president next year. Via ","He deleted it, butposted a tweet suggesting that Joe Biden will be president next year. Via ","{""label"": ""LABEL_1"", ""score"": 0.999504566192627}"
tweet-sno-1324,"She's deleted it, butposted a tweet suggesting that Joe Biden will be president next year. Via ","They deleted it, butposted a tweet suggesting that Joe Biden will be president next year. Via ","{""label"": ""LABEL_1"", ""score"": 0.9995057582855225}"
tweet-sno-1324,"She's deleted it, butposted a tweet suggesting that Joe Biden will be president next year. Via ","Someone deleted it, butposted a tweet suggesting that Joe Biden will be president next year. Via ","{""label"": ""LABEL_1"", ""score"": 0.9995043277740479}"
tweet-sno-1325,Raising canes filed for bankruptcy,Raising canes filed for bankruptcy,"{""label"": ""LABEL_1"", ""score"": 0.9989326596260071}"
tweet-sno-1326,"To top off 2020, Raising Canes filed bankruptcy… That was the last straw Jesus come get me","To top off 2021, Raising Canes filed bankruptcy… That was the last straw Jesus come get me","{""label"": ""LABEL_1"", ""score"": 0.9994226694107056}"
tweet-sno-1326,"To top off 2020, Raising Canes filed bankruptcy… That was the last straw Jesus come get me","To top off the end of the year, Raising Canes filed bankruptcy… That was the last straw Jesus come get me","{""label"": ""LABEL_1"", ""score"": 0.9994251728057861}"
tweet-sno-1326,"To top off 2020, Raising Canes filed bankruptcy… That was the last straw Jesus come get me","To top off this year, Raising Canes filed bankruptcy… That was the last straw Jesus come get me","{""label"": ""LABEL_1"", ""score"": 0.9994155168533325}"
tweet-sno-1327,i saw #RIPDrake trending and had a fucking heart attack,i saw #RIPDrake trending and had a fucking heart attack,"{""label"": ""LABEL_1"", ""score"": 0.9993839263916016}"
tweet-sno-1328,"Generation after generation, it's a pleasure to game alongside you. Happy launch day ","Generation after generation, it's a pleasure to game alongside you. Happy launch day ","{""label"": ""LABEL_1"", ""score"": 0.9993257522583008}"
tweet-sno-1329,"Congrats,! #NextGeneration #GreatnessAwaits","Congrats,! #NextGeneration #GreatnessAwaits","{""label"": ""LABEL_1"", ""score"": 0.9993690848350525}"
tweet-sno-1330,What happened to the ICE Twitter page? H/T: ,What happened to the FBI Twitter page? H/T: ,"{""label"": ""LABEL_1"", ""score"": 0.9995074272155762}"
tweet-sno-1330,What happened to the ICE Twitter page? H/T: ,What happened to the CIA Twitter page? H/T: ,"{""label"": ""LABEL_1"", ""score"": 0.9995044469833374}"
tweet-sno-1330,What happened to the ICE Twitter page? H/T: ,What happened to the NSA Twitter page? H/T: ,"{""label"": ""LABEL_1"", ""score"": 0.9995076656341553}"
tweet-sno-1331,What happened to U.S. Immigration and Customs Enforcement (ICE) Twitter profile?,What happened to FBI (ICE) Twitter profile?,"{""label"": ""LABEL_1"", ""score"": 0.9994962215423584}"
tweet-sno-1331,What happened to U.S. Immigration and Customs Enforcement (ICE) Twitter profile?,What happened to Department of Homeland Security (ICE) Twitter profile?,"{""label"": ""LABEL_1"", ""score"": 0.9994984865188599}"
tweet-sno-1331,What happened to U.S. Immigration and Customs Enforcement (ICE) Twitter profile?,What happened to CIA (ICE) Twitter profile?,"{""label"": ""LABEL_1"", ""score"": 0.999496340751648}"
tweet-sno-1332,"To commemorate #VeteransDay and honor those who have served in the military,announced that Gold Star Families and Veterans of the U.S. Armed Forces will have free entrance to national parks forever. Learn more at#DOIDelivers","To commemorate #MemorialDay and honor those who have served in the military,announced that Gold Star Families and Veterans of the U.S. Armed Forces will have free entrance to national parks forever. Learn more at#DOIDelivers","{""label"": ""LABEL_1"", ""score"": 0.999371349811554}"
tweet-sno-1332,"To commemorate #VeteransDay and honor those who have served in the military,announced that Gold Star Families and Veterans of the U.S. Armed Forces will have free entrance to national parks forever. Learn more at#DOIDelivers","To commemorate #IndependenceDay and honor those who have served in the military,announced that Gold Star Families and Veterans of the U.S. Armed Forces will have free entrance to national parks forever. Learn more at#DOIDelivers","{""label"": ""LABEL_1"", ""score"": 0.9993708729743958}"
tweet-sno-1332,"To commemorate #VeteransDay and honor those who have served in the military,announced that Gold Star Families and Veterans of the U.S. Armed Forces will have free entrance to national parks forever. Learn more at#DOIDelivers","To commemorate #ArmedForcesDay and honor those who have served in the military,announced that Gold Star Families and Veterans of the U.S. Armed Forces will have free entrance to national parks forever. Learn more at#DOIDelivers","{""label"": ""LABEL_1"", ""score"": 0.9993795156478882}"
tweet-sno-1333,"HUGE NEWS: Thanks to the public-private partnership forged by President,announced its Coronavirus Vaccine trial is EFFECTIVE, preventing infection in 90% of its volunteers.","HUGE NEWS: Thanks to the public-private partnership forged by President,announced its Coronavirus Vaccine trial is EFFECTIVE, preventing infection in 95% of its volunteers.","{""label"": ""LABEL_1"", ""score"": 0.9994843006134033}"
tweet-sno-1333,"HUGE NEWS: Thanks to the public-private partnership forged by President,announced its Coronavirus Vaccine trial is EFFECTIVE, preventing infection in 90% of its volunteers.","HUGE NEWS: Thanks to the public-private partnership forged by President,announced its Coronavirus Vaccine trial is EFFECTIVE, preventing infection in 85% of its volunteers.","{""label"": ""LABEL_1"", ""score"": 0.9994843006134033}"
tweet-sno-1333,"HUGE NEWS: Thanks to the public-private partnership forged by President,announced its Coronavirus Vaccine trial is EFFECTIVE, preventing infection in 90% of its volunteers.","HUGE NEWS: Thanks to the public-private partnership forged by President,announced its Coronavirus Vaccine trial is EFFECTIVE, preventing infection in 80% of its volunteers.","{""label"": ""LABEL_1"", ""score"": 0.999483585357666}"
tweet-sno-1334,The news about thevaccine being 90% effective is great news for the American people! Many thanks toand Operation Warp Speed. This will be one of the most important action items done by the administration in response to this pandemic. ❤️🇺🇸 #USStrong,The news about thevaccine being 95% effective is great news for the American people! Many thanks toand Operation Warp Speed. This will be one of the most important action items done by the administration in response to this pandemic. ❤️🇺🇸 #USStrong,"{""label"": ""LABEL_1"", ""score"": 0.999484658241272}"
tweet-sno-1334,The news about thevaccine being 90% effective is great news for the American people! Many thanks toand Operation Warp Speed. This will be one of the most important action items done by the administration in response to this pandemic. ❤️🇺🇸 #USStrong,The news about thevaccine being 85% effective is great news for the American people! Many thanks toand Operation Warp Speed. This will be one of the most important action items done by the administration in response to this pandemic. ❤️🇺🇸 #USStrong,"{""label"": ""LABEL_1"", ""score"": 0.9994827508926392}"
tweet-sno-1334,The news about thevaccine being 90% effective is great news for the American people! Many thanks toand Operation Warp Speed. This will be one of the most important action items done by the administration in response to this pandemic. ❤️🇺🇸 #USStrong,The news about thevaccine being 80% effective is great news for the American people! Many thanks toand Operation Warp Speed. This will be one of the most important action items done by the administration in response to this pandemic. ❤️🇺🇸 #USStrong,"{""label"": ""LABEL_1"", ""score"": 0.9994838237762451}"
tweet-sno-1335,We just did. Joe Biden clapped back against the MAGA hat 😯 (📷:),We just did. Kamala Harris clapped back against the MAGA hat 😯 (📷:),"{""label"": ""LABEL_1"", ""score"": 0.9995279312133789}"
tweet-sno-1335,We just did. Joe Biden clapped back against the MAGA hat 😯 (📷:),We just did. Nancy Pelosi clapped back against the MAGA hat 😯 (📷:),"{""label"": ""LABEL_1"", ""score"": 0.9995278120040894}"
tweet-sno-1335,We just did. Joe Biden clapped back against the MAGA hat 😯 (📷:),We just did. Barack Obama clapped back against the MAGA hat 😯 (📷:),"{""label"": ""LABEL_1"", ""score"": 0.9995263814926147}"
tweet-sno-1336,"Congratulations to President-elect Joe Biden! His German Shepherd, Major, is set to become the first shelter dog in the White House. The Bidens adopted the German shepherd from the Delaware Humane Association two years ago after initially fostering him.","Congratulations to President-elect Kamala Harris! His German Shepherd, Major, is set to become the first shelter dog in the White House. The Bidens adopted the German shepherd from the Delaware Humane Association two years ago after initially fostering him.","{""label"": ""LABEL_1"", ""score"": 0.9994015693664551}"
tweet-sno-1336,"Congratulations to President-elect Joe Biden! His German Shepherd, Major, is set to become the first shelter dog in the White House. The Bidens adopted the German shepherd from the Delaware Humane Association two years ago after initially fostering him.","Congratulations to President-elect Bernie Sanders! His German Shepherd, Major, is set to become the first shelter dog in the White House. The Bidens adopted the German shepherd from the Delaware Humane Association two years ago after initially fostering him.","{""label"": ""LABEL_1"", ""score"": 0.9993953704833984}"
tweet-sno-1336,"Congratulations to President-elect Joe Biden! His German Shepherd, Major, is set to become the first shelter dog in the White House. The Bidens adopted the German shepherd from the Delaware Humane Association two years ago after initially fostering him.","Congratulations to President-elect Elizabeth Warren! His German Shepherd, Major, is set to become the first shelter dog in the White House. The Bidens adopted the German shepherd from the Delaware Humane Association two years ago after initially fostering him.","{""label"": ""LABEL_1"", ""score"": 0.9994027614593506}"
