query_id,original_claim,edited_claim,verifier_scores
tweet-sno-1320,Look at the size of this crowd down Pennsylvania Ave. More than a MILLION people showed up to support this President. Meanwhile Biden can’t fill 36 circles. #MillionMAGAMarch,Look at the size of this crowd down Independence Ave. Nearly a Million people showed up to support this President. Meanwhile Pelosi can’t fill 36 circles. #MillionMAGAMarch,"{""label"": ""LABEL_1"", ""score"": 0.999461829662323}"
tweet-sno-1320,Look at the size of this crowd down Pennsylvania Ave. More than a MILLION people showed up to support this President. Meanwhile Biden can’t fill 36 circles. #MillionMAGAMarch,Look at the size of this crowd down Independence Ave. Nearly a Million people showed up to support this President. Meanwhile Sanders can’t fill 36 circles. #MillionMAGAMarch,"{""label"": ""LABEL_1"", ""score"": 0.9994726777076721}"
tweet-sno-1320,Look at the size of this crowd down Pennsylvania Ave. More than a MILLION people showed up to support this President. Meanwhile Biden can’t fill 36 circles. #MillionMAGAMarch,"Look at the size of this crowd down Independence Ave. Over 500,000 people showed up to support this President. Meanwhile Harris can’t fill 36 circles. #MillionMAGAMarch","{""label"": ""LABEL_1"", ""score"": 0.9994493126869202}"
tweet-sno-1320,Look at the size of this crowd down Pennsylvania Ave. More than a MILLION people showed up to support this President. Meanwhile Biden can’t fill 36 circles. #MillionMAGAMarch,"Look at the size of this crowd down Independence Ave. Over 500,000 people showed up to support this President. Meanwhile Pelosi can’t fill 36 circles. #MillionMAGAMarch","{""label"": ""LABEL_1"", ""score"": 0.9994433522224426}"
tweet-sno-1320,Look at the size of this crowd down Pennsylvania Ave. More than a MILLION people showed up to support this President. Meanwhile Biden can’t fill 36 circles. #MillionMAGAMarch,"Look at the size of this crowd down Independence Ave. Over 500,000 people showed up to support this President. Meanwhile Sanders can’t fill 36 circles. #MillionMAGAMarch","{""label"": ""LABEL_1"", ""score"": 0.9994527697563171}"
tweet-sno-1320,Look at the size of this crowd down Pennsylvania Ave. More than a MILLION people showed up to support this President. Meanwhile Biden can’t fill 36 circles. #MillionMAGAMarch,Look at the size of this crowd down 15th Street NW. Hundreds of Thousands people showed up to support this President. Meanwhile Harris can’t fill 36 circles. #MillionMAGAMarch,"{""label"": ""LABEL_1"", ""score"": 0.9994718432426453}"
tweet-sno-1320,Look at the size of this crowd down Pennsylvania Ave. More than a MILLION people showed up to support this President. Meanwhile Biden can’t fill 36 circles. #MillionMAGAMarch,Look at the size of this crowd down 15th Street NW. Hundreds of Thousands people showed up to support this President. Meanwhile Pelosi can’t fill 36 circles. #MillionMAGAMarch,"{""label"": ""LABEL_1"", ""score"": 0.9994669556617737}"
tweet-sno-1320,Look at the size of this crowd down Pennsylvania Ave. More than a MILLION people showed up to support this President. Meanwhile Biden can’t fill 36 circles. #MillionMAGAMarch,Look at the size of this crowd down 15th Street NW. Hundreds of Thousands people showed up to support this President. Meanwhile Sanders can’t fill 36 circles. #MillionMAGAMarch,"{""label"": ""LABEL_1"", ""score"": 0.999477207660675}"
tweet-sno-1320,Look at the size of this crowd down Pennsylvania Ave. More than a MILLION people showed up to support this President. Meanwhile Biden can’t fill 36 circles. #MillionMAGAMarch,Look at the size of this crowd down 15th Street NW. Nearly a Million people showed up to support this President. Meanwhile Harris can’t fill 36 circles. #MillionMAGAMarch,"{""label"": ""LABEL_1"", ""score"": 0.9994775652885437}"
tweet-sno-1320,Look at the size of this crowd down Pennsylvania Ave. More than a MILLION people showed up to support this President. Meanwhile Biden can’t fill 36 circles. #MillionMAGAMarch,Look at the size of this crowd down 15th Street NW. Nearly a Million people showed up to support this President. Meanwhile Pelosi can’t fill 36 circles. #MillionMAGAMarch,"{""label"": ""LABEL_1"", ""score"": 0.999472439289093}"
tweet-sno-1320,Look at the size of this crowd down Pennsylvania Ave. More than a MILLION people showed up to support this President. Meanwhile Biden can’t fill 36 circles. #MillionMAGAMarch,Look at the size of this crowd down 15th Street NW. Nearly a Million people showed up to support this President. Meanwhile Sanders can’t fill 36 circles. #MillionMAGAMarch,"{""label"": ""LABEL_1"", ""score"": 0.999482274055481}"
tweet-sno-1320,Look at the size of this crowd down Pennsylvania Ave. More than a MILLION people showed up to support this President. Meanwhile Biden can’t fill 36 circles. #MillionMAGAMarch,"Look at the size of this crowd down 15th Street NW. Over 500,000 people showed up to support this President. Meanwhile Harris can’t fill 36 circles. #MillionMAGAMarch","{""label"": ""LABEL_1"", ""score"": 0.9994636178016663}"
tweet-sno-1320,Look at the size of this crowd down Pennsylvania Ave. More than a MILLION people showed up to support this President. Meanwhile Biden can’t fill 36 circles. #MillionMAGAMarch,"Look at the size of this crowd down 15th Street NW. Over 500,000 people showed up to support this President. Meanwhile Pelosi can’t fill 36 circles. #MillionMAGAMarch","{""label"": ""LABEL_1"", ""score"": 0.999459445476532}"
tweet-sno-1320,Look at the size of this crowd down Pennsylvania Ave. More than a MILLION people showed up to support this President. Meanwhile Biden can’t fill 36 circles. #MillionMAGAMarch,"Look at the size of this crowd down 15th Street NW. Over 500,000 people showed up to support this President. Meanwhile Sanders can’t fill 36 circles. #MillionMAGAMarch","{""label"": ""LABEL_1"", ""score"": 0.9994680285453796}"
tweet-sno-1321,"File under: Wait, WHAT? From: NewsMax (via The Righting) ""President Trump should retire immediately and let Mike Pence concede the election, occupy the White House, and handle the transition…This would give Pence a head start on securing the Republican nomination in 2024.","File under: Wait, WHAT? From: Breitbart (via The Federalist) ""President Biden should retire immediately and let Mike Pence concede the election, occupy the White House, and handle the transition…This would give Pence a head start on securing the Republican nomination in 2024.","{""label"": ""LABEL_1"", ""score"": 0.9995145797729492}"
tweet-sno-1321,"File under: Wait, WHAT? From: NewsMax (via The Righting) ""President Trump should retire immediately and let Mike Pence concede the election, occupy the White House, and handle the transition…This would give Pence a head start on securing the Republican nomination in 2024.","File under: Wait, WHAT? From: Breitbart (via The Federalist) ""President Obama should retire immediately and let Mike Pence concede the election, occupy the White House, and handle the transition…This would give Pence a head start on securing the Republican nomination in 2024.","{""label"": ""LABEL_1"", ""score"": 0.9995136260986328}"
tweet-sno-1321,"File under: Wait, WHAT? From: NewsMax (via The Righting) ""President Trump should retire immediately and let Mike Pence concede the election, occupy the White House, and handle the transition…This would give Pence a head start on securing the Republican nomination in 2024.","File under: Wait, WHAT? From: Breitbart (via The Federalist) ""President Bush should retire immediately and let Mike Pence concede the election, occupy the White House, and handle the transition…This would give Pence a head start on securing the Republican nomination in 2024.","{""label"": ""LABEL_1"", ""score"": 0.9995121955871582}"
tweet-sno-1321,"File under: Wait, WHAT? From: NewsMax (via The Righting) ""President Trump should retire immediately and let Mike Pence concede the election, occupy the White House, and handle the transition…This would give Pence a head start on securing the Republican nomination in 2024.","File under: Wait, WHAT? From: Breitbart (via The Washington Examiner) ""President Biden should retire immediately and let Mike Pence concede the election, occupy the White House, and handle the transition…This would give Pence a head start on securing the Republican nomination in 2024.","{""label"": ""LABEL_1"", ""score"": 0.9995149374008179}"
tweet-sno-1321,"File under: Wait, WHAT? From: NewsMax (via The Righting) ""President Trump should retire immediately and let Mike Pence concede the election, occupy the White House, and handle the transition…This would give Pence a head start on securing the Republican nomination in 2024.","File under: Wait, WHAT? From: Breitbart (via The Washington Examiner) ""President Obama should retire immediately and let Mike Pence concede the election, occupy the White House, and handle the transition…This would give Pence a head start on securing the Republican nomination in 2024.","{""label"": ""LABEL_1"", ""score"": 0.9995138645172119}"
