query_id,original_claim,edited_claim,verifier_scores
tweet-sno-1334,The news about thevaccine being 90% effective is great news for the American people! Many thanks toand Operation Warp Speed. This will be one of the most important action items done by the administration in response to this pandemic. ❤️🇺🇸 #USStrong,The news about thevaccine being 90% effective is great news for the British people! Many thanks toand Operation Warp Speed. This will be one of the most important action items done by the administration in response to this pandemic. ❤️🇺🇸 #USStrong,"{'label': 'LABEL_1', 'score': 0.9995204210281372}"
tweet-sno-1334,The news about thevaccine being 90% effective is great news for the American people! Many thanks toand Operation Warp Speed. This will be one of the most important action items done by the administration in response to this pandemic. ❤️🇺🇸 #USStrong,The news about thevaccine being 90% effective is great news for the American people! Many thanks toand Project Apollo. This will be one of the most important action items done by the administration in response to this pandemic. ❤️🇺🇸 #USStrong,"{'label': 'LABEL_1', 'score': 0.9995061159133911}"
tweet-sno-1334,The news about thevaccine being 90% effective is great news for the American people! Many thanks toand Operation Warp Speed. This will be one of the most important action items done by the administration in response to this pandemic. ❤️🇺🇸 #USStrong,The news about thevaccine being 90% effective is great news for the American people! Many thanks toand National Vaccine Program. This will be one of the most important action items done by the administration in response to this pandemic. ❤️🇺🇸 #USStrong,"{'label': 'LABEL_1', 'score': 0.9995025396347046}"
tweet-sno-1334,The news about thevaccine being 90% effective is great news for the American people! Many thanks toand Operation Warp Speed. This will be one of the most important action items done by the administration in response to this pandemic. ❤️🇺🇸 #USStrong,The news about thevaccine being 90% effective is great news for the American people! Many thanks toand Global Immunization Initiative. This will be one of the most important action items done by the administration in response to this pandemic. ❤️🇺🇸 #USStrong,"{'label': 'LABEL_1', 'score': 0.9994980096817017}"
tweet-sno-1334,The news about thevaccine being 90% effective is great news for the American people! Many thanks toand Operation Warp Speed. This will be one of the most important action items done by the administration in response to this pandemic. ❤️🇺🇸 #USStrong,The news about thevaccine being 90% effective is great news for the American people! Many thanks toand Operation Warp Speed. This will be one of the most important action items done by the government in response to this pandemic. ❤️🇺🇸 #USStrong,"{'label': 'LABEL_1', 'score': 0.9995217323303223}"
tweet-sno-1334,The news about thevaccine being 90% effective is great news for the American people! Many thanks toand Operation Warp Speed. This will be one of the most important action items done by the administration in response to this pandemic. ❤️🇺🇸 #USStrong,The news about thevaccine being 90% effective is great news for the American people! Many thanks toand Operation Warp Speed. This will be one of the most important action items done by the regime in response to this pandemic. ❤️🇺🇸 #USStrong,"{'label': 'LABEL_1', 'score': 0.9995280504226685}"
tweet-sno-1334,The news about thevaccine being 90% effective is great news for the American people! Many thanks toand Operation Warp Speed. This will be one of the most important action items done by the administration in response to this pandemic. ❤️🇺🇸 #USStrong,The news about thevaccine being 90% effective is great news for the American people! Many thanks toand Operation Warp Speed. This will be one of the most important action items done by the cabinet in response to this pandemic. ❤️🇺🇸 #USStrong,"{'label': 'LABEL_1', 'score': 0.9995217323303223}"
tweet-sno-1334,The news about thevaccine being 90% effective is great news for the American people! Many thanks toand Operation Warp Speed. This will be one of the most important action items done by the administration in response to this pandemic. ❤️🇺🇸 #USStrong,The news about thevaccine being 90% effective is great news for the American people! Many thanks toand Operation Warp Speed. This will be one of the most important action items done by the administration in response to this pandemic. ❤️🇺🇸 #USA Rocks,"{'label': 'LABEL_1', 'score': 0.9995274543762207}"
tweet-sno-1334,The news about thevaccine being 90% effective is great news for the American people! Many thanks toand Operation Warp Speed. This will be one of the most important action items done by the administration in response to this pandemic. ❤️🇺🇸 #USStrong,The news about thevaccine being 90% effective is great news for the American people! Many thanks toand Operation Warp Speed. This will be one of the most important action items done by the administration in response to this pandemic. ❤️🇺🇸 #AmericaFirst,"{'label': 'LABEL_1', 'score': 0.9995180368423462}"
tweet-sno-1334,The news about thevaccine being 90% effective is great news for the American people! Many thanks toand Operation Warp Speed. This will be one of the most important action items done by the administration in response to this pandemic. ❤️🇺🇸 #USStrong,The news about thevaccine being 90% effective is great news for the American people! Many thanks toand Operation Warp Speed. This will be one of the most important action items done by the administration in response to this pandemic. ❤️🇺🇸 #UnitedWeStand,"{'label': 'LABEL_1', 'score': 0.9995354413986206}"
tweet-sno-1334,The news about thevaccine being 90% effective is great news for the American people! Many thanks toand Operation Warp Speed. This will be one of the most important action items done by the administration in response to this pandemic. ❤️🇺🇸 #USStrong,The news about thevaccine being 90% effective is great news for the American people! Many thanks toand Operation Warp Speed. This will be one of the most important action items done by the administration in response to this pandemic. ❤️🇺🇸 #USStrong,"{'label': 'LABEL_1', 'score': 0.9995205402374268}"
tweet-sno-1334,The news about thevaccine being 90% effective is great news for the American people! Many thanks toand Operation Warp Speed. This will be one of the most important action items done by the administration in response to this pandemic. ❤️🇺🇸 #USStrong,The news about thevaccine being 90% effective is great news for the American people! Many thanks toand Operation Warp Speed. This will be one of the most important action items done by the administration in response to this pandemic. ❤️🇺🇸 #USStrong,"{'label': 'LABEL_1', 'score': 0.9995205402374268}"
tweet-sno-1334,The news about thevaccine being 90% effective is great news for the American people! Many thanks toand Operation Warp Speed. This will be one of the most important action items done by the administration in response to this pandemic. ❤️🇺🇸 #USStrong,The news about thevaccine being 90% effective is great news for the American people! Many thanks toand Operation Warp Speed. This will be one of the most important action items done by the administration in response to this pandemic. ❤️🇺🇸 #USStrong,"{'label': 'LABEL_1', 'score': 0.9995205402374268}"
tweet-sno-1335,We just did. Joe Biden clapped back against the MAGA hat 😯 (📷:),We just did. Barack Obama clapped back against the MAGA hat 😯 (📷:),"{'label': 'LABEL_1', 'score': 0.9994580149650574}"
tweet-sno-1335,We just did. Joe Biden clapped back against the MAGA hat 😯 (📷:),We just did. Donald Trump clapped back against the MAGA hat 😯 (📷:),"{'label': 'LABEL_1', 'score': 0.9994756579399109}"
tweet-sno-1335,We just did. Joe Biden clapped back against the MAGA hat 😯 (📷:),We just did. Nancy Pelosi clapped back against the MAGA hat 😯 (📷:),"{'label': 'LABEL_1', 'score': 0.9994725584983826}"
tweet-sno-1336,"Congratulations to President-elect Joe Biden! His German Shepherd, Major, is set to become the first shelter dog in the White House. The Bidens adopted the German shepherd from the Delaware Humane Association two years ago after initially fostering him.","Congratulations to President-elect Barack Obama! His German Shepherd, Major, is set to become the first shelter dog in the White House. The Bidens adopted the German shepherd from the Delaware Humane Association two years ago after initially fostering him.","{'label': 'LABEL_1', 'score': 0.9991982579231262}"
tweet-sno-1336,"Congratulations to President-elect Joe Biden! His German Shepherd, Major, is set to become the first shelter dog in the White House. The Bidens adopted the German shepherd from the Delaware Humane Association two years ago after initially fostering him.","Congratulations to President-elect George Bush! His German Shepherd, Major, is set to become the first shelter dog in the White House. The Bidens adopted the German shepherd from the Delaware Humane Association two years ago after initially fostering him.","{'label': 'LABEL_1', 'score': 0.99919193983078}"
tweet-sno-1336,"Congratulations to President-elect Joe Biden! His German Shepherd, Major, is set to become the first shelter dog in the White House. The Bidens adopted the German shepherd from the Delaware Humane Association two years ago after initially fostering him.","Congratulations to President-elect Donald Trump! His German Shepherd, Major, is set to become the first shelter dog in the White House. The Bidens adopted the German shepherd from the Delaware Humane Association two years ago after initially fostering him.","{'label': 'LABEL_1', 'score': 0.999197781085968}"
tweet-sno-1337,President Trump is playing golf club this morning as Biden appears to extend his lead in the election. The weekend getaway comes as U.S. coronavirus cases hit all-time highs and as Trump's own chief of staff Mark Meadows tests positive for Covid-19.,President Obama is playing golf club this morning as Biden appears to extend his lead in the election. The weekend getaway comes as U.S. coronavirus cases hit all-time highs and as Obama's own chief of staff Mark Meadows tests positive for Covid-19.,"{'label': 'LABEL_1', 'score': 0.9992638230323792}"
